submissionId	country	date	genotype	season	switchseason	switch	seltype
JX645961.1	Belgium	2008-10-24	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645935.1	Belgium	2008-10-24	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645950.1	Belgium	2008-10-25	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645959.1	Belgium	2008-10-28	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550484.1	China	2008-10-30	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645874.1	Belgium	2008-10-31	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645825.1	Belgium	2008-10-31	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645823.1	Belgium	2008-11-01	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645972.1	Belgium	2008-11-01	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645964.1	Belgium	2008-11-03	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445965.1	China	2008-11-03	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645794.1	Belgium	2008-11-04	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645854.1	Belgium	2008-11-04	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645819.1	Belgium	2008-11-05	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645883.1	Belgium	2008-11-06	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645795.1	Belgium	2008-11-07	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645971.1	Belgium	2008-11-07	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645948.1	Belgium	2008-11-08	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645885.1	Belgium	2008-11-11	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645949.1	Belgium	2008-11-11	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645951.1	Belgium	2008-11-11	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645937.1	Belgium	2008-11-13	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550485.1	China	2008-11-17	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX576731.1	Belgium	2008-11-19	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645952.1	Belgium	2008-11-19	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645958.1	Belgium	2008-11-20	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
KR816585.1	Thailand	2008-11-20	RSVA	2008	2009	RSVA->RSVB	evasion_l
KR816615.1	Thailand	2008-11-20	RSVA	2008	2009	RSVA->RSVB	evasion_l
JX645928.1	Belgium	2008-11-22	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645896.1	Belgium	2008-11-22	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645953.1	Belgium	2008-11-26	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550486.1	China	2008-11-26	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
KP218910.1	China	2008-11-30	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645967.1	Belgium	2008-12-01	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645875.1	Belgium	2008-12-02	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645955.1	Belgium	2008-12-03	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645889.1	Belgium	2008-12-03	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645818.1	Belgium	2008-12-04	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645966.1	Belgium	2008-12-05	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645969.1	Belgium	2008-12-05	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645895.1	Belgium	2008-12-05	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645946.1	Belgium	2008-12-06	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645876.1	Belgium	2008-12-08	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645963.1	Belgium	2008-12-08	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645968.1	Belgium	2008-12-08	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645965.1	Belgium	2008-12-10	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645962.1	Belgium	2008-12-10	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550487.1	China	2008-12-12	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550488.1	China	2008-12-12	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645796.1	Belgium	2008-12-14	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645886.1	Belgium	2008-12-16	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645954.1	Belgium	2008-12-18	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645960.1	Belgium	2008-12-19	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550489.1	China	2008-12-19	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645855.1	Belgium	2008-12-20	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645871.1	Belgium	2008-12-21	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645884.1	Belgium	2008-12-22	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550490.1	China	2008-12-25	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550492.1	China	2008-12-26	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550491.1	China	2008-12-26	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645877.1	Belgium	2008-12-28	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
JX645904.1	Belgium	2008-12-29	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550493.1	China	2008-12-29	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645894.1	Belgium	2008-12-30	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445697.1	China	2009-01-02	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445850.1	China	2009-01-02	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445966.1	China	2009-01-04	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
MF445779.1	China	2009-01-04	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
MF445851.1	China	2009-01-06	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445742.1	China	2009-01-06	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445852.1	China	2009-01-07	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445691.1	China	2009-01-07	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550494.1	China	2009-01-07	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445700.1	China	2009-01-12	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445853.1	China	2009-01-12	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX645900.1	Belgium	2009-01-24	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445862.1	China	2009-02-04	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445722.1	China	2009-02-04	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550495.1	China	2009-02-06	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550497.1	China	2009-02-11	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550496.1	China	2009-02-11	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550498.1	China	2009-02-16	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550499.1	China	2009-02-16	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445967.1	China	2009-03-02	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
MF445780.1	China	2009-03-02	RSVA	2008-2009	2008-2009	RSVA->RSVB	evasion
GU550500.1	China	2009-03-02	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550501.1	China	2009-03-02	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445717.1	China	2009-03-04	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445863.1	China	2009-03-04	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550502.1	China	2009-03-06	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445702.1	China	2009-03-12	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445854.1	China	2009-03-14	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445696.1	China	2009-03-14	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
GU550503.1	China	2009-03-18	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
MF445864.1	China	2009-03-22	RSVB	2008-2009	2008-2009	RSVA->RSVB	replication
JX976369.1	Cuba	2009-07-07	RSVA	2009	2010	RSVA->RSVB	evasion_l
JX976371.1	Cuba	2009-07-10	RSVA	2009	2010	RSVA->RSVB	evasion_l
JX976370.1	Cuba	2009-07-11	RSVA	2009	2010	RSVA->RSVB	evasion_l
JX976372.1	Cuba	2009-07-22	RSVA	2009	2010	RSVA->RSVB	evasion_l
JX976373.1	Cuba	2009-08-17	RSVA	2009	2010	RSVA->RSVB	evasion_l
KR816635.1	Thailand	2009-10-07	RSVB	2009	2009	RSVA->RSVB	replication
KR816663.1	Thailand	2009-10-07	RSVB	2009	2009	RSVA->RSVB	replication
KR816636.1	Thailand	2009-10-09	RSVB	2009	2009	RSVA->RSVB	replication
KR816664.1	Thailand	2009-10-09	RSVB	2009	2009	RSVA->RSVB	replication
KR816637.1	Thailand	2009-10-14	RSVB	2009	2009	RSVA->RSVB	replication
KR816665.1	Thailand	2009-10-14	RSVB	2009	2009	RSVA->RSVB	replication
KR816666.1	Thailand	2009-10-21	RSVB	2009	2009	RSVA->RSVB	replication
KR816638.1	Thailand	2009-10-21	RSVB	2009	2009	RSVA->RSVB	replication
JX976339.1	Cuba	2009-10-24	RSVA	2009	2010	RSVA->RSVB	evasion_l
KR816639.1	Thailand	2009-10-27	RSVB	2009	2009	RSVA->RSVB	replication
KR816667.1	Thailand	2009-10-28	RSVB	2009	2009	RSVA->RSVB	replication
KR816640.1	Thailand	2009-10-28	RSVB	2009	2009	RSVA->RSVB	replication
KR816668.1	Thailand	2009-11-03	RSVB	2009	2009	RSVA->RSVB	replication
KR816641.1	Thailand	2009-11-03	RSVB	2009	2009	RSVA->RSVB	replication
JX976340.1	Cuba	2009-11-08	RSVA	2009	2010	RSVA->RSVB	evasion_l
KR816642.1	Thailand	2009-11-11	RSVB	2009	2009	RSVA->RSVB	replication
KR816687.1	Thailand	2009-11-11	RSVB	2009	2009	RSVA->RSVB	replication
KC342326.1	Thailand	2009-11-18	RSVB	2009	2009	RSVA->RSVB	replication
KC342349.1	Thailand	2009-11-25	RSVA	2009	2009	RSVA->RSVB	evasion
KR816643.1	Thailand	2009-12-03	RSVB	2009	2009	RSVA->RSVB	replication
KR816669.1	Thailand	2009-12-03	RSVB	2009	2009	RSVA->RSVB	replication
KR816586.1	Thailand	2009-12-11	RSVA	2009	2009	RSVA->RSVB	evasion
KR816616.1	Thailand	2009-12-11	RSVA	2009	2009	RSVA->RSVB	evasion
JF421560.1	China	2010-01-04	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JF713439.1	China	2010-01-04	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658770.1	China	2010-01-07	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658785.1	China	2010-01-07	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658794.1	China	2010-01-07	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885111.1	China	2010-01-08	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
MW260615.1	China	2010-01-08	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885110.1	China	2010-01-08	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658769.1	China	2010-01-09	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658780.1	China	2010-01-11	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
MF445662.1	China	2010-01-11	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658782.1	China	2010-01-11	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658795.1	China	2010-01-11	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885114.1	China	2010-01-13	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885115.1	China	2010-01-15	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658789.1	China	2010-01-21	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658807.1	China	2010-01-25	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JF421561.1	China	2010-01-27	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JF713440.1	China	2010-01-27	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658787.1	China	2010-01-28	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658801.1	China	2010-01-28	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658792.1	China	2010-01-28	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658778.1	China	2010-02-01	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658777.1	China	2010-02-01	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658791.1	China	2010-02-01	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658767.1	China	2010-02-08	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885117.1	China	2010-02-10	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885118.1	China	2010-02-10	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885119.1	China	2010-02-13	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885116.1	China	2010-02-18	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658805.1	China	2010-02-22	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658771.1	China	2010-02-22	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658765.1	China	2010-02-25	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658800.1	China	2010-02-25	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658768.1	China	2010-02-25	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KX892987.1	China	2010-02-28	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KY296678.1	China	2010-03-02	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
MW260596.1	China	2010-03-02	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658764.1	China	2010-03-04	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885120.1	China	2010-03-05	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658803.1	China	2010-03-08	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658779.1	China	2010-03-08	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JF421562.1	China	2010-03-09	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658799.1	China	2010-03-11	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JF503241.1	China	2010-03-17	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JF713442.1	China	2010-03-17	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658806.1	China	2010-03-22	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
KJ658788.1	China	2010-03-25	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JX885122.1	China	2010-05-16	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
MW260595.1	China	2010-05-31	RSVB	2009-2010	2010-2011	RSVB->RSVA	evasion_l
JF713451.1	China	2010-07-05	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KY296780.1	China	2010-07-30	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533801.1	China	2010-07-30	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KJ627263.1	Peru	2010-08-01	RSVA	2010	2011	RSVA->RSVB	evasion_l
JX885123.1	China	2010-08-02	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KY296781.1	China	2010-08-02	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533802.1	China	2010-08-02	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX885124.1	China	2010-08-05	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
JX885125.1	China	2010-08-06	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KJ627334.1	Peru	2010-08-06	RSVA	2010	2011	RSVA->RSVB	evasion_l
JX885126.1	China	2010-08-09	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
JX976400.1	Cuba	2010-08-15	RSVB	2010	2010	RSVA->RSVB	replication
JX976356.1	Cuba	2010-08-16	RSVA	2010	2010	RSVA->RSVB	evasion
KY296782.1	China	2010-08-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533804.1	China	2010-08-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533803.1	China	2010-08-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KY296783.1	China	2010-08-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976358.1	Cuba	2010-08-20	RSVA	2010	2010	RSVA->RSVB	evasion
JX976357.1	Cuba	2010-08-20	RSVA	2010	2010	RSVA->RSVB	evasion
JX976419.1	Cuba	2010-08-21	RSVB	2010	2010	RSVA->RSVB	replication
KX893033.1	China	2010-08-29	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
KX533838.1	China	2010-09-06	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976359.1	Cuba	2010-09-15	RSVA	2010	2010	RSVA->RSVB	evasion
JX976401.1	Cuba	2010-09-16	RSVB	2010	2010	RSVA->RSVB	replication
JF713448.2	China	2010-09-17	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976402.1	Cuba	2010-09-22	RSVB	2010	2010	RSVA->RSVB	replication
JX976360.1	Cuba	2010-09-24	RSVA	2010	2010	RSVA->RSVB	evasion
JX976403.1	Cuba	2010-10-01	RSVB	2010	2010	RSVA->RSVB	replication
KX533833.1	China	2010-10-09	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976404.1	Cuba	2010-10-09	RSVB	2010	2010	RSVA->RSVB	replication
JX976405.1	Cuba	2010-10-09	RSVB	2010	2010	RSVA->RSVB	replication
MF445843.1	China	2010-10-11	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
MF445972.1	China	2010-10-11	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
MF445971.1	China	2010-10-11	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
MF445790.1	China	2010-10-11	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533789.1	China	2010-10-13	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533845.1	China	2010-10-13	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533805.1	China	2010-10-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KY296784.1	China	2010-10-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JF713443.1	China	2010-10-19	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
JF503242.1	China	2010-10-19	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
JX976361.1	Cuba	2010-10-20	RSVA	2010	2010	RSVA->RSVB	evasion
JF421563.1	China	2010-10-21	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
MF445789.1	China	2010-10-22	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533842.1	China	2010-10-23	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533843.1	China	2010-10-24	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
MF445704.1	China	2010-10-25	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
MF445865.1	China	2010-10-25	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
KJ658815.1	China	2010-10-25	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976364.1	Cuba	2010-10-27	RSVA	2010	2010	RSVA->RSVB	evasion
KY296794.1	China	2010-10-28	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533811.1	China	2010-10-28	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533841.1	China	2010-10-31	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX885127.1	China	2010-11-01	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533848.1	China	2010-11-01	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533839.1	China	2010-11-02	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533847.1	China	2010-11-02	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533840.1	China	2010-11-04	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533817.1	China	2010-11-04	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533844.1	China	2010-11-04	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533851.1	China	2010-11-06	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KY296771.1	China	2010-11-06	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976407.1	Cuba	2010-11-06	RSVB	2010	2010	RSVA->RSVB	replication
KX533806.1	China	2010-11-07	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533846.1	China	2010-11-07	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533835.1	China	2010-11-09	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976425.1	Cuba	2010-11-09	RSVB	2010	2010	RSVA->RSVB	replication
JX976406.1	Cuba	2010-11-09	RSVB	2010	2010	RSVA->RSVB	replication
JX976362.1	Cuba	2010-11-10	RSVA	2010	2010	RSVA->RSVB	evasion
JX976420.1	Cuba	2010-11-10	RSVB	2010	2010	RSVA->RSVB	replication
MF445866.1	China	2010-11-11	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
MF445709.1	China	2010-11-11	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
KX533818.1	China	2010-11-11	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
MF445867.1	China	2010-11-13	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
MF445710.1	China	2010-11-13	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
KX533853.1	China	2010-11-13	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533849.1	China	2010-11-13	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976408.1	Cuba	2010-11-14	RSVB	2010	2010	RSVA->RSVB	replication
JX885128.1	China	2010-11-16	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX885129.1	China	2010-11-16	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533852.1	China	2010-11-16	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KY296772.1	China	2010-11-16	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533850.1	China	2010-11-16	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533855.1	China	2010-11-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
MF445783.1	China	2010-11-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
MF445969.1	China	2010-11-18	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976409.1	Cuba	2010-11-19	RSVB	2010	2010	RSVA->RSVB	replication
KX533854.1	China	2010-11-20	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976410.1	Cuba	2010-11-21	RSVB	2010	2010	RSVA->RSVB	replication
MF445870.1	China	2010-11-22	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
JX885130.1	China	2010-11-22	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533812.1	China	2010-11-22	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JF421564.1	China	2010-11-24	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533836.1	China	2010-11-25	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976411.1	Cuba	2010-11-27	RSVB	2010	2010	RSVA->RSVB	replication
KX533819.1	China	2010-11-28	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976413.1	Cuba	2010-11-28	RSVB	2010	2010	RSVA->RSVB	replication
JX976424.1	Cuba	2010-11-28	RSVB	2010	2010	RSVA->RSVB	replication
JX976412.1	Cuba	2010-11-28	RSVB	2010	2010	RSVA->RSVB	replication
KX533860.1	China	2010-11-29	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533816.1	China	2010-11-29	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JF713449.1	China	2010-11-29	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JF421565.1	China	2010-11-29	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533859.1	China	2010-12-01	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533857.1	China	2010-12-01	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976365.1	Cuba	2010-12-01	RSVA	2010	2010	RSVA->RSVB	evasion
KY296795.1	China	2010-12-02	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533813.1	China	2010-12-02	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JF503243.1	China	2010-12-03	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JF713450.1	China	2010-12-03	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533820.1	China	2010-12-04	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KY296773.1	China	2010-12-04	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX892975.1	China	2010-12-05	RSVB	2010-2011	2010-2011	RSVB->RSVA	evasion
KX533834.1	China	2010-12-05	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976363.1	Cuba	2010-12-05	RSVA	2010	2010	RSVA->RSVB	evasion
JX976417.1	Cuba	2010-12-05	RSVB	2010	2010	RSVA->RSVB	replication
JX976414.1	Cuba	2010-12-05	RSVB	2010	2010	RSVA->RSVB	replication
JX976416.1	Cuba	2010-12-05	RSVB	2010	2010	RSVA->RSVB	replication
KX533861.1	China	2010-12-06	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KX533856.1	China	2010-12-06	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
KY296774.1	China	2010-12-06	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976426.1	Cuba	2010-12-06	RSVB	2010	2010	RSVA->RSVB	replication
MW260521.1	China	2010-12-07	RSVA	2010-2011	2010-2011	RSVB->RSVA	replication
JX976399.1	Cuba	2010-12-07	RSVB	2010	2010	RSVA->RSVB	replication
JX976421.1	Cuba	2010-12-07	RSVB	2010	2010	RSVA->RSVB	replication
JX976418.1	Cuba	2010-12-07	RSVB	2010	2010	RSVA->RSVB	replication
