"name"	"date"	"continent"	"country"	"region"	"agestr"	"specimen"	"age"	"agecat"
"hRSV/B/Japan/UMC-810103001/2019"	2019-08-14	"Asia"	"Japan"	NA	"unknown"	""	NA	NA
"hRSV/B/Taiwan/UMC-886103013/2019"	2019-11-22	"Asia"	"Taiwan"	NA	"unknown"	""	NA	NA
"hRSV/B/South Korea/UMC-820103006/2020"	2020-03-02	"Asia"	"South Korea"	NA	"unknown"	""	NA	NA
"hRSV/B/Japan/UMC-810102028/2018"	2018-07-30	"Asia"	"Japan"	NA	"unknown"	""	NA	NA
"hRSV/A/Japan/UMC-810101003/2017"	2017-12-11	"Asia"	"Japan"	NA	"unknown"	""	NA	NA
"hRSV/B/Japan/UMC-810103025/2019"	2019-10-18	"Asia"	"Japan"	NA	"unknown"	""	NA	NA
"hRSV/B/Taiwan/UMC-886103021/2020"	2020-01-19	"Asia"	"Taiwan"	NA	"unknown"	""	NA	NA
"hRSV/B/Japan/UMC-810102019/2018"	2018-07-23	"Asia"	"Japan"	NA	"unknown"	""	NA	NA
"hRSV/B/Japan/UMC-810102076/2018"	2018-11-22	"Asia"	"Japan"	NA	"unknown"	""	NA	NA
"hRSV/B/South Korea/UMC-820103007/2020"	2020-03-23	"Asia"	"South Korea"	NA	"unknown"	""	NA	NA
"hRSV/A/Mongolia/NCCD003/2019"	2019-01-02	"Asia"	"Mongolia"	"Ulaanbaatar"	"6 months, 26 days"	"Nasopharyngeal aspirate"	0.5	"Infants"
"hRSV/A/Mongolia/NCCD004/2019"	2019-01-07	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,4 months, 17 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/A/Mongolia/NCCD006/2018"	2018-07-10	"Asia"	"Mongolia"	"Ulaanbaatar"	"4 years, 9 months, 15 days"	"Nasopharyngeal aspirate"	4	"Preschool"
"hRSV/A/Mongolia/NCCD006/2019"	2019-01-15	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 months, 14 days"	"Nasopharyngeal aspirate"	0.167	"Infants"
"hRSV/A/Mongolia/NCCD007/2018"	2018-01-10	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 years, 6 months, 24 days"	"Nasopharyngeal aspirate"	2	"Preschool"
"hRSV/A/Mongolia/NCCD007/2019"	2019-01-15	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,6 months, 11 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/A/Mongolia/NCCD008/2018"	2018-01-10	"Asia"	"Mongolia"	"Ulaanbaatar"	"11 months, 31 days"	"Nasopharyngeal aspirate"	0.917	"Infants"
"hRSV/A/Mongolia/NCCD008/2019"	2019-01-17	"Asia"	"Mongolia"	"Ulaanbaatar"	"7 months, 4 days"	"Nasopharyngeal aspirate"	0.583	"Infants"
"hRSV/A/Mongolia/NCCD009/2019"	2019-01-18	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,10 months, 13 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/A/Mongolia/NCCD010/2019"	2019-01-21	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,13 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/A/Mongolia/NCCD011/2019"	2019-01-28	"Asia"	"Mongolia"	"Ulaanbaatar"	"11 months, 18 days"	"Nasopharyngeal aspirate"	0.917	"Infants"
"hRSV/A/Mongolia/NCCD014/2019"	2019-01-30	"Asia"	"Mongolia"	"Ulaanbaatar"	"10 months, 22 days"	"Nasopharyngeal aspirate"	0.833	"Infants"
"hRSV/A/Mongolia/NCCD017/2019"	2019-02-02	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 years, 11 months, 6 days"	"Nasopharyngeal aspirate"	2	"Preschool"
"hRSV/A/Mongolia/NCCD018/2019"	2019-02-14	"Asia"	"Mongolia"	"Ulaanbaatar"	"6 months, 1 days"	"Nasopharyngeal aspirate"	0.5	"Infants"
"hRSV/A/Mongolia/NCCD020/2019"	2019-03-26	"Asia"	"Mongolia"	"Ulaanbaatar"	"8 months, 17 days"	"Nasopharyngeal aspirate"	0.667	"Infants"
"hRSV/A/Mongolia/NCCD021/2018"	2018-01-31	"Asia"	"Mongolia"	"Ulaanbaatar"	"4 years, 5 months, 24 days"	"Nasopharyngeal aspirate"	4	"Preschool"
"hRSV/A/Mongolia/NCCD028/2019"	2019-03-11	"Asia"	"Mongolia"	"Ulaanbaatar"	"4 years, 3 months, 16 days"	"Nasopharyngeal aspirate"	4	"Preschool"
"hRSV/A/Mongolia/NCCD029/2019"	2019-03-18	"Asia"	"Mongolia"	"Ulaanbaatar"	"11 months, 25 days"	"Nasopharyngeal aspirate"	0.917	"Infants"
"hRSV/A/Mongolia/NCCD039/2018"	2018-03-07	"Asia"	"Mongolia"	"Ulaanbaatar"	"11 months, 20 days"	"Nasopharyngeal aspirate"	0.917	"Infants"
"hRSV/A/Thailand/Ayuttaya-TNIC006/2020"	2020-11-04	"Asia"	"Thailand"	"Ayuttaya"	"unknown"	"Nasopharyngeal swab"	NA	NA
"hRSV/A/Thailand/Ayuttaya-TNIC013/2020"	2020-11-05	"Asia"	"Thailand"	"Ayuttaya"	"unknown"	"Tracheal Secretion"	NA	NA
"hRSV/A/Thailand/Ayuttaya-TNIC015/2020"	2020-11-10	"Asia"	"Thailand"	"Ayuttaya"	"unknown"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Mongolia/NCCD001/2017"	2017-10-30	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,1 months, 6 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD001/2018"	2018-01-02	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,2 months, 17 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD003/2018"	2018-01-08	"Asia"	"Mongolia"	"Ulaanbaatar"	"3 months, 20 days"	"Nasopharyngeal aspirate"	0.25	"Infants"
"hRSV/B/Mongolia/NCCD004/2017"	2017-11-13	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,5 months, 3 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD005/2018"	2018-01-10	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,2 months, 18 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD009/2018"	2018-01-15	"Asia"	"Mongolia"	"Ulaanbaatar"	"3 years, 30 days"	"Nasopharyngeal aspirate"	3	"Preschool"
"hRSV/B/Mongolia/NCCD010/2017"	2017-11-28	"Asia"	"Mongolia"	"Ulaanbaatar"	"3 years, 11 months, 1 days"	"Nasopharyngeal aspirate"	3	"Preschool"
"hRSV/B/Mongolia/NCCD010/2018"	2018-01-15	"Asia"	"Mongolia"	"Ulaanbaatar"	"3 years, 30 days"	"Nasopharyngeal aspirate"	3	"Preschool"
"hRSV/B/Mongolia/NCCD011/2017"	2017-11-29	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 months, 24 days"	"Nasopharyngeal aspirate"	0.167	"Infants"
"hRSV/B/Mongolia/NCCD012/2017"	2017-11-29	"Asia"	"Mongolia"	"Ulaanbaatar"	"5 years, 9 months, 29 days"	"Nasopharyngeal aspirate"	5	"Preschool"
"hRSV/B/Mongolia/NCCD014/2017"	2017-12-04	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 years, 9 months, 8 days"	"Nasopharyngeal aspirate"	2	"Preschool"
"hRSV/B/Mongolia/NCCD014/2018"	2018-01-17	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,7 months, 17 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD015/2017"	2017-12-04	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 years, 5 months, 22 days"	"Nasopharyngeal aspirate"	2	"Preschool"
"hRSV/B/Mongolia/NCCD016/2018"	2018-01-24	"Asia"	"Mongolia"	"Ulaanbaatar"	"6 months, 20 days"	"Nasopharyngeal aspirate"	0.5	"Infants"
"hRSV/B/Mongolia/NCCD017/2018"	2018-01-26	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,3 months, 10 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD018/2017"	2017-12-18	"Asia"	"Mongolia"	"Ulaanbaatar"	"9 months, 29 days"	"Nasopharyngeal aspirate"	0.75	"Infants"
"hRSV/B/Mongolia/NCCD018/2018"	2018-01-29	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 months, 6 days"	"Nasopharyngeal aspirate"	0.167	"Infants"
"hRSV/B/Mongolia/NCCD019/2017"	2017-12-18	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,15 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD019/2018"	2018-01-29	"Asia"	"Mongolia"	"Ulaanbaatar"	"7 months, 14 days"	"Nasopharyngeal aspirate"	0.583	"Infants"
"hRSV/B/Mongolia/NCCD020/2017"	2017-12-18	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 years, 1 month, 25 days"	"Nasopharyngeal aspirate"	2	"Preschool"
"hRSV/B/Mongolia/NCCD020/2018"	2018-01-29	"Asia"	"Mongolia"	"Ulaanbaatar"	"2 years, 11 months, 20 days"	"Nasopharyngeal aspirate"	2	"Preschool"
"hRSV/B/Mongolia/NCCD025/2017"	2017-12-25	"Asia"	"Mongolia"	"Ulaanbaatar"	"4 months, 24 days"	"Nasopharyngeal aspirate"	0.333	"Infants"
"hRSV/B/Mongolia/NCCD025/2018"	2018-02-05	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,10 months, 13 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD028/2017"	2017-12-25	"Asia"	"Mongolia"	"Ulaanbaatar"	"9 months, 2 days"	"Nasopharyngeal aspirate"	0.75	"Infants"
"hRSV/B/Mongolia/NCCD029/2017"	2017-12-25	"Asia"	"Mongolia"	"Ulaanbaatar"	"9 months, 25 days"	"Nasopharyngeal aspirate"	0.75	"Infants"
"hRSV/B/Mongolia/NCCD031/2017"	2017-12-27	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,7 months, 1 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD034/2018"	2018-02-14	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,7 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD035/2018"	2018-02-20	"Asia"	"Mongolia"	"Ulaanbaatar"	"6 years, 4 months, 30 days"	"Nasopharyngeal aspirate"	6	"Children"
"hRSV/B/Mongolia/NCCD037/2017"	2017-12-28	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,7 months, 23 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Mongolia/NCCD038/2018"	2018-02-22	"Asia"	"Mongolia"	"Ulaanbaatar"	"1 year,2 months, 12 days"	"Nasopharyngeal aspirate"	1	"Preschool"
"hRSV/B/Thailand/Ayuttaya-TNIC007/2020"	2020-11-04	"Asia"	"Thailand"	"Ayuttaya"	"unknown"	"Nasopharyngeal swab"	NA	NA
"hRSV/A/China/B614122905/2014"	2014-12-29	"Asia"	"China"	NA	"unknown"	""	NA	NA
"hRSV/A/Hong Kong/HA-GZ08-19/2012"	2012-09-20	"Asia"	"Hong Kong"	NA	"unknown"	""	NA	NA
"hRSV/A/India/A-NIV1114073-11/2011"	NA	"Asia"	"India"	NA	"unknown"	""	NA	NA
"hRSV/A/Jordan/JOR-C2659/2012"	2012-12-31	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/A/Jordan/JOR-D3317/2011"	2011-12-19	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/A/Jordan/JOR-C2356/2012"	2012-01-26	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/A/Philippines/TEv-12-111/2012"	2012-10-31	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Philippines/TBp-13-167/2013"	2013-04-08	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Philippines/TEv-13-132/2013"	2013-03-04	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Philippines/TBp-13-044/2013"	2013-01-28	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/South Korea/HA-IC688-12/2012"	2012-07-16	"Asia"	"South Korea"	NA	"unknown"	""	NA	NA
"hRSV/A/Vietnam/VN-733-10-09/2009"	2009-10-28	"Asia"	"Vietnam"	NA	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-C2678/2013"	2013-01-15	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-A0765/2013"	2013-03-13	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-C2706/2013"	2013-02-05	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-D3125/2011"	2011-02-13	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-C2038/2010"	2010-06-27	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Vietnam/VN-125-7-09/2009"	2009-07-30	"Asia"	"Vietnam"	NA	"unknown"	""	NA	NA
"hRSV/B/Vietnam/VN-338-5-10/2010"	2010-05-05	"Asia"	"Vietnam"	NA	"unknown"	""	NA	NA
"hRSV/B/Vietnam/VN-365-6-10/2010"	2010-06-17	"Asia"	"Vietnam"	NA	"unknown"	""	NA	NA
"hRSV/B/Vietnam/VN-382-7-10/2010"	2010-07-07	"Asia"	"Vietnam"	NA	"unknown"	""	NA	NA
"hRSV/B/Vietnam/VN-811-8-10/2010"	2010-08-11	"Asia"	"Vietnam"	NA	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1004-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-662-17/2017"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1171-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1010-11/2011"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-906-15/2015"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-913-15/2015"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-442-17/2017"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1007-17/2017"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-240-10/2010"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1660-10/2010"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1237-15/2015"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-690-17/2017"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1077-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-105-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-125-15/2015"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-994-15/2015"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1008-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-61-10/2010"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1060-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-411-14/2014"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1191-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-851-13/2013"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1080-13/2013"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-631-13/2013"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/Fukushima-BA9-I/2016"	NA	"Asia"	"Japan"	"Fukushima"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1391-13/2013"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1121-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1201-15/2015"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1158-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1117-16/2016"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1511-11/2011"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1401-11/2011"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1571-11/2011"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/Japan/B-Sendai-1591-11/2011"	NA	"Asia"	"Japan"	"Miyagi"	"unknown"	""	NA	NA
"hRSV/B/India/NIV1735504/2017"	NA	"Asia"	"India"	"Maharashtra"	"unknown"	""	NA	NA
"hRSV/B/Japan/take2/2018"	2018-08-29	"Asia"	"Japan"	NA	"unknown"	""	NA	NA
"hRSV/B/China/BCH-Y/2016"	2016-11-14	"Asia"	"China"	NA	"unknown"	""	NA	NA
"hRSV/B/Philippines/TB5-CA-15-0741-1-1/2015"	2015-10-19	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-C2195/2011"	2011-03-10	"Asia"	"Jordan"	NA	"4 months"	""	0.333	"Infants"
"hRSV/B/Philippines/TB5-CA-16-0893-7/2016"	2016-12-05	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-D3136/2011"	2011-02-27	"Asia"	"Jordan"	NA	"4 months"	""	0.333	"Infants"
"hRSV/B/Jordan/JOR-D3002/2010"	2010-03-21	"Asia"	"Jordan"	NA	"12 months"	""	1	"Preschool"
"hRSV/B/Jordan/JOR-D3762/2013"	2013-03-18	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/B/Jordan/JOR-A0024/2010"	2010-04-29	"Asia"	"Jordan"	NA	"12 months"	""	1	"Preschool"
"hRSV/B/Jordan/JOR-C2749/2013"	2013-03-11	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/B/Philippines/TB5-CA-15-0711-2-1/2015"	2015-10-12	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/B/Philippines/TB6-CA-15-0412-7/2015"	2015-10-16	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/B/Philippines/TB5-CA-16-0946-6/2016"	2016-12-19	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-C2237/2011"	2011-05-02	"Asia"	"Jordan"	NA	"1 month"	""	0.083	"Infants"
"hRSV/B/Jordan/JOR-A0107/2011"	2011-01-30	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/B/Philippines/TB8-KW-14-0284-3/2014"	2014-08-06	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-C2642/2012"	2012-12-12	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/B/Jordan/JOR-C2673/2013"	2013-01-15	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/B/Jordan/JOR-A0689/2013"	2013-01-17	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/B/Jordan/JOR-A0650/2012"	2012-12-20	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/B/Jordan/JOR-B1748/2013"	2013-01-14	"Asia"	"Jordan"	NA	"4 months"	""	0.333	"Infants"
"hRSV/B/Jordan/JOR-C2692/2013"	2013-01-29	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/B/Jordan/JOR-A0729/2013"	2013-02-18	"Asia"	"Jordan"	NA	"7 months"	""	0.583	"Infants"
"hRSV/B/Jordan/JOR-A0733/2013"	2013-02-24	"Asia"	"Jordan"	NA	"1 month"	""	0.083	"Infants"
"hRSV/B/Jordan/JOR-B1830/2013"	2013-03-10	"Asia"	"Jordan"	NA	"4 months"	""	0.333	"Infants"
"hRSV/B/Jordan/JOR-A0777/2013"	2013-03-25	"Asia"	"Jordan"	NA	"1 month"	""	0.083	"Infants"
"hRSV/B/China/B-GZ-13-730/2013"	2013-07-30	"Asia"	"China"	"Guangdong"	"unknown"	""	NA	NA
"hRSV/B/Philippines/TB5-CA-14-0368-1-1/2014"	2014-07-30	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/B/Philippines/TB5-CA-14-0377-2-1/2014"	2014-07-31	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/B/Philippines/TB5-CA-14-0525-6/2014"	2014-09-08	"Asia"	"Philippines"	NA	"unknown"	""	NA	NA
"hRSV/A/China/BJ-45117/2013"	NA	"Asia"	"China"	NA	"unknown"	""	NA	NA
"hRSV/A/Thailand/TH-CB135/2013"	2013-11-01	"Asia"	"Thailand"	NA	"unknown"	""	NA	NA
"hRSV/A/Philippines/TEv-12-138/2012"	2012-12-20	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Philippines/TEv-13-013/2013"	2013-01-08	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Thailand/TH-CU91/2011"	2011-08-22	"Asia"	"Thailand"	NA	"unknown"	""	NA	NA
"hRSV/A/Philippines/TOp-13-203/2013"	2013-06-10	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Thailand/TH-B23576/2017"	2017-08-12	"Asia"	"Thailand"	NA	"unknown"	""	NA	NA
"hRSV/A/Philippines/TOp-12-117/2012"	2012-10-25	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Philippines/TOp-13-186/2013"	2013-05-31	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Thailand/TH-C3208/2012"	2012-09-17	"Asia"	"Thailand"	NA	"unknown"	""	NA	NA
"hRSV/A/India/A-NIV1114046-11/2011"	NA	"Asia"	"India"	NA	"unknown"	""	NA	NA
"hRSV/A/Lebanon/JF204/2014"	2014-11-28	"Asia"	"Lebanon"	NA	"unknown"	""	NA	NA
"hRSV/A/Philippines/TOp-12-061/2012"	2012-09-22	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Philippines/TEv-12-137/2012"	2012-11-20	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Philippines/TTa-12-054/2012"	2012-02-08	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Philippines/TEv-12-125/2012"	2012-12-12	"Asia"	"Philippines"	NA	"<5 years"	""	NA	NA
"hRSV/A/Jordan/D3120/2011"	2011-02-10	"Asia"	"Jordan"	NA	"3 months"	""	0.25	"Infants"
"hRSV/A/Jordan/B1318/2011"	2011-09-14	"Asia"	"Jordan"	NA	"3 months"	""	0.25	"Infants"
"hRSV/A/Thailand/TH-B10625/2014"	2014-08-09	"Asia"	"Thailand"	NA	"unknown"	""	NA	NA
"hRSV/A/Thailand/TH-B10806/2014"	2014-08-27	"Asia"	"Thailand"	NA	"unknown"	""	NA	NA
"hRSV/A/Jordan/C2152/2011"	2011-02-10	"Asia"	"Jordan"	NA	"15 months"	""	1.25	"Preschool"
"hRSV/A/Jordan/D3140/2011"	2011-02-28	"Asia"	"Jordan"	NA	"1 month"	""	0.083	"Infants"
"hRSV/A/Jordan/D3159/2011"	2011-03-16	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/A/Jordan/B1199/2011"	2011-03-02	"Asia"	"Jordan"	NA	"5 months"	""	0.417	"Infants"
"hRSV/A/China/A-GZ-11-224/2011"	2011-02-24	"Asia"	"China"	"Guangdong"	"unknown"	""	NA	NA
"hRSV/A/China/LZ01-09/2009"	2009-09-01	"Asia"	"China"	NA	"unknown"	""	NA	NA
"hRSV/A/Jordan/D3055/2010"	2010-09-19	"Asia"	"Jordan"	NA	"2 months"	""	0.167	"Infants"
"hRSV/A/Jordan/C2101/2011"	2011-01-13	"Asia"	"Jordan"	NA	"9 months"	""	0.75	"Infants"
"hRSV/A/China/A-Chongqing-13-73-11/2011"	2011-12-11	"Asia"	"China"	"Chongqing"	"unknown"	""	NA	NA
"hRSV/A/Japan/sugckmmahtNGO3/2019"	2019-10-19	"Asia"	"Japan"	NA	"unknown"	""	NA	NA
"hRSV/A/Lebanon/14LJF289/2015"	2015-02-01	"Asia"	"Lebanon"	NA	"unknown"	""	NA	NA
"hRSV/A/China/A-GZ-12-110/2012"	2012-01-10	"Asia"	"China"	"Guangdong"	"unknown"	""	NA	NA
"hRSV/A/Taiwan/TW-00026/2010"	2010-10-01	"Asia"	"Taiwan"	NA	"unknown"	""	NA	NA
"hRSV/A/Jordan/A0101/2011"	2011-01-27	"Asia"	"Jordan"	NA	"1 month"	""	0.083	"Infants"
"hRSV/A/China/LZ170020448-17/2017"	NA	"Asia"	"China"	NA	"unknown"	""	NA	NA
"hRSV/A/Thailand/TH-B18247/2016"	2016-09-04	"Asia"	"Thailand"	NA	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-A0751/2013"	2013-01-31	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-B1723/2012"	2012-04-04	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-C2717/2013"	2013-02-05	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-C2722/2013"	2013-02-10	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-B1027/2010"	2010-03-24	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-D3633/2012"	2012-04-24	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
"hRSV/B/Jordan/JOR-D3731/2013"	2013-02-17	"Asia"	"Jordan"	"Amman"	"unknown"	""	NA	NA
