Yale-RSV-0543-1	RSVA	1	4403585	3093850	3037164	23188	14934	14954	15225
Yale-RSV-0544-1	RSVA	1	3427393	302265	296772	1605	8581	10085	15225
Yale-RSV-0545-1	RSVA	1	4929431	3321515	3290688	28482	14457	14986	15225
Yale-RSV-0548-1	RSVA	1	9461787	9357846	9222232	79609	15091	15157	15225
Yale-RSV-0550-1	RSVA	1	2403130	2366072	2338084	20347	14449	14734	15225
Yale-RSV-0554-1	RSVA	1	2599216	516627	508430	2958	8618	10099	15225
Yale-RSV-0557-1	RSVA	1	4173526	1482976	1447292	9766	11538	12023	15225
Yale-RSV-0559-1	RSVA	1	5704750	5608106	5545680	48197	14621	15143	15225
Yale-RSV-0566-1	RSVA	1	7769463	7170940	7119108	61164	14500	14849	15225
Yale-RSV-0568-1	RSVA	1	6926709	6463663	6414546	54974	14566	15028	15225
Yale-RSV-0570-1	RSVA	1	6415540	3092469	2964030	20314	11347	12303	15225
Yale-RSV-0573-1	RSVA	1	4046062	2168667	2145552	15489	10697	11518	15225
Yale-RSV-0577-1	RSVA	1	3575028	2993659	2960790	23066	15028	15087	15225
Yale-RSV-0578-1	RSVA	1	3810712	3775423	3743340	30660	14879	15097	15225
Yale-RSV-0603-1	RSVA	1	4286500	889480	873982	5642	10534	11508	15225
Yale-RSV-0619-1	RSVA	1	3205570	1435832	1403122	9366	11978	12489	15225
Yale-RSV-0621-1	RSVA	1	2252067	2225025	2211202	17985	14550	14800	15225
Yale-RSV-0622-1	RSVA	1	7011790	6799984	6741516	54410	14552	15003	15225
Yale-RSV-0623-1	RSVA	1	3926827	3853765	3823630	30941	14678	15097	15225
